CELEX_FROM,NUMBER_FROM,CELEX_TO,NUMBER_TO
62023CJ0419,56,62011CJ0197,64
62023CJ0419,56,62011CJ0197,65
62023CJ0419,56,62011CJ0197,66
62023CJ0419,58,62016CJ0052,64
62023CJ0419,59,62017CJ0235,59
62023CJ0419,59,62017CJ0235,60
62023CJ0419,60,62017CJ0235,63
62023CJ0419,60,62017CJ0235,64
62023CJ0419,63,62020CJ0177,35
62023CJ0419,63,62020CJ0177,36
62023CJ0419,64,62017CJ0235,61
62023CJ0419,67,62017CJ0235,73
62023CJ0419,67,62017CJ0235,74
62023CJ0419,67,62017CJ0235,75
62023CJ0419,68,62017CJ0235,79
62023CJ0419,68,62017CJ0235,80
62023CJ0419,69,62017CJ0235,108
62023CJ0419,71,62017CJ0235,115
62023CJ0419,71,62017CJ0235,116
62023CJ0419,71,62017CJ0235,117
62023CJ0419,71,62017CJ0235,118
62023CJ0419,71,62017CJ0235,119
62023CJ0420,18,62019CJ0388,20
62023CJ0420,19,61997CJ0439,7
62023CJ0420,19,62019CJ0388,21
62023CJ0420,21,62020CJ0537,42
62023CJ0420,29,62022CJ0472,27
62023CJ0420,30,62022CJ0472,28
62023CJ0420,31,62022CJ0472,29
62023CJ0421,25,62017CJ0631,20
62023CJ0421,33,62022CJ0422,41
62023CJ0421,37,62021CJ0410,45
62023CJ0421,37,62021CJ0410,52
62023CJ0421,38,62017CJ0370,66
62023CJ0421,39,62017CJ0370,72
62023CJ0421,40,62021CJ0410,61
62023CJ0421,41,62021CJ0410,60
62023CJ0421,41,62021CJ0410,62
62023CJ0421,42,62015CJ0620,49
62023CJ0421,44,62021CJ0410,54
62023CJ0421,52,62021CJ0410,61
62023CJ0421,52,62021CJ0410,66
62023CJ0421,52,62021CJ0410,67
62023CJ0421,65,62023CJ0125,35
62023CJ0422,51,62021CJ0554,29
62023CJ0422,53,62021CJ0718,40
62023CJ0422,53,62022CJ0115,35
62023CJ0422,54,62020CJ0132,68
62023CJ0422,54,62020CJ0132,69
62023CJ0422,54,62021CJ0718,41
62023CJ0422,55,62020CJ0132,72
62023CJ0422,55,62021CJ0554,53
62023CJ0422,55,62021CJ0718,44
62023CJ0422,56,62023CJ0326,29
62023CJ0422,56,62023CJ0326,30
62023CJ0422,56,62023CJ0326,31
62023CJ0422,56,62023CJ0326,32
62023CJ0422,56,62023CJ0326,33
62023CJ0422,56,62023CJ0326,34
62023CJ0422,56,62023CJ0326,35
62023CJ0422,56,62023CJ0326,36
62023CJ0422,56,62023CJ0326,37
62023CJ0422,61,62020CJ0615,47
62023CJ0422,61,62021CJ0647,53
62023CJ0422,63,62018CJ0824,108
62023CJ0422,63,62019CJ0748,59
62023CJ0422,64,62019CJ0487,102
62023CJ0422,65,62016CJ0064,29
62023CJ0422,65,62019CJ0748,62
62023CJ0422,66,62018CJ0558,34
62023CJ0422,66,62021CJ0554,36
62023CJ0422,68,62018CJ0585,78
62023CJ0422,68,62021CJ0554,31
62023CJ0422,69,62019CJ0896,44
62023CJ0422,69,62019CJ0896,45
62023CJ0422,69,62023CJ0146,43
62023CJ0422,73,62021CJ0554,47
62023CJ0422,73,62021CJ0647,65
62023CJ0422,74,62021CJ0554,49
62023CJ0422,74,62021CJ0647,66
62023CJ0422,75,62021CJ0554,50
62023CJ0422,75,62021CJ0554,51
62023CJ0422,75,62021CJ0647,67
62023CJ0422,76,62021CJ0554,54
62023CJ0422,76,62021CJ0647,68
62023CJ0422,77,62023CJ0197,62
62023CJ0422,78,62021CJ0554,52
62023CJ0422,78,62021CJ0647,70
62023CJ0422,79,62021CJ0554,55
62023CJ0422,79,62023CJ0197,63
62023CJ0422,80,62021CJ0647,73
62023CJ0422,80,62021CJ0647,74
62023CJ0422,81,62021CJ0554,59
62023CJ0422,81,62021CJ0647,75
62023CJ0422,89,62019CJ0487,115
62023CJ0422,89,62019CJ0487,119
62023CJ0422,99,62023CJ0197,67
62023CJ0422,103,61998CJ0337,37
62023CJ0422,103,62013CJ0213,31
62023CJ0422,103,62016CJ0223,21
62023CJ0422,109,61982CJ0292,12
62023CJ0422,109,62023CJ0684,48
62023CJ0422,112,62008CJ0305,37
62023CJ0422,112,62023CJ0403,50
62023CJ0422,116,62006CJ0393,33
62023CJ0422,121,61977CJ0104,4
62023CJ0422,121,62021CJ0446,42
62023CJ0422,128,62017CJ0216,60
62023CJ0422,128,62017CJ0216,62
62023CJ0422,128,62017CJ0216,63
62023CJ0422,128,62017CJ0216,64
62023CJ0422,128,62017CJ0216,65
62023CJ0422,128,62017CJ0216,66
62023CJ0422,128,62017CJ0216,67
62023CJ0422,128,62017CJ0216,69
62023CJ0422,128,62020CJ0023,54
62023CJ0422,128,62020CJ0023,55
62023CJ0422,128,62020CJ0023,56
62023CJ0422,128,62020CJ0023,57
62023CJ0422,128,62020CJ0023,58
62023CJ0422,128,62020CJ0023,61
62023CJ0422,128,62020CJ0023,62
62023CJ0422,128,62020CJ0023,63
62023CJ0422,128,62020CJ0023,64
62023CJ0422,128,62020CJ0023,65
62023CJ0422,128,62020CJ0023,67
62023CJ0422,128,62020CJ0023,68
62023CJ0422,128,62020CJ0023,74
62023CJ0422,137,62007CJ0287,104
62023CJ0422,144,62003CJ0026,36
62023CJ0422,144,62003CJ0026,37
62023CJ0422,144,62020CJ0023,85
62023CJ0422,145,62020CJ0023,86
62023CJ0422,152,62015CJ0356,99
62023CJ0422,152,62016CJ0359,48
62023CJ0422,152,62016CJ0359,49
62023CJ0422,153,62013CJ0155,31
62023CJ0422,153,62015CJ0423,38
62023CJ0422,154,61999CJ0110,52
62023CJ0422,154,62015CJ0423,39
62023CJ0422,155,61999CJ0110,53
62023CJ0422,155,62015CJ0423,40
62023CJ0422,156,61999CJ0110,54
62023CJ0422,156,62015CJ0423,42
62023CJ0424,23,62021CJ0376,51
62023CJ0424,29,62017CJ0413,26
62023CJ0424,29,62017CJ0413,28
62023CJ0424,37,62023CJ0200,56
62023CJ0424,42,62017CJ0413,29
62023CJ0424,42,62017CJ0413,30
62023CJ0424,42,62017CJ0413,31
62023CJ0424,42,62017CJ0413,32
62023CJ0424,42,62017CJ0413,33
62023CJ0424,43,62017CJ0413,36
62023CJ0424,43,62023CJ0513,36
62023CJ0424,64,62017CJ0413,32
62023CJ0424,64,62017CJ0413,33
62023CJ0427,37,61996CJ0349,29
62023CJ0427,37,62004CJ0041,20
62023CJ0427,37,62023CJ0089,35
62023CJ0427,38,62015CJ0432,69
62023CJ0427,38,62022CJ0042,40
62023CJ0427,38,62023CJ0089,36
62023CJ0427,39,62015CJ0432,70
62023CJ0427,39,62022CJ0042,40
62023CJ0427,39,62023CJ0089,35
62023CJ0427,40,62015CJ0432,71
62023CJ0427,40,62023CJ0089,37
62023CJ0427,41,62011CJ0224,31
62023CJ0427,41,62021CJ0516,29
62023CJ0427,45,62004CJ0041,23
62023CJ0427,45,62011CJ0224,33
62023CJ0427,45,62023CJ0089,38
62023CJ0427,46,62022CJ0042,41
62023CJ0427,55,62011CJ0224,49
62023CJ0427,57,62016CJ0288,19
62023CJ0427,61,62017CJ0495,35
62023CJ0427,64,62020CJ0228,34
62023CJ0427,64,62023CJ0089,43
62023CJ0427,68,62019CJ0801,41
62023CJ0427,70,62017CJ0005,38
62023CJ0427,71,62018CJ0042,22
62023CJ0427,76,62000CJ0062,44
62023CJ0427,76,62023CJ0376,64
62023CJ0427,78,62014CJ0144,43
62023CJ0427,78,62014CJ0183,44
62023CJ0427,78,62019CJ0846,90
62023CJ0427,79,62014CJ0144,44
62023CJ0427,79,62014CJ0183,45
62023CJ0427,81,62019CJ0846,92
62023CJ0427,82,62014CJ0144,46
62023CJ0427,82,62014CJ0183,47
62023CJ0427,82,62014CJ0183,48
62023CJ0427,84,62011CJ0545,25
62023CJ0427,84,62023CJ0376,65
62023CJ0427,91,62012CJ0249,32
62023CJ0427,92,62012CJ0249,33
62023CJ0427,93,62012CJ0249,34
62023CJ0427,94,62022CJ0606,27
62023CJ0427,95,62022CJ0606,26
62023CJ0427,98,62012CJ0249,35
62023CJ0427,99,62012CJ0249,36
62023CJ0429,39,62022CJ0252,38
62023CJ0429,40,62007CJ0095,46
62023CJ0429,40,62011CJ0284,49
62023CJ0429,45,62021CJ0293,38
62023CJ0429,46,62021CJ0293,39
62023CJ0429,47,62021CJ0293,40
62023CJ0429,48,62021CJ0194,37
62023CJ0429,51,62021CJ0194,41
62023CJ0429,52,62021CJ0194,42
62023CJ0429,53,62020CJ0487,30
62023CJ0429,54,62020CJ0487,31
62023CJ0429,59,62021CJ0194,43
62023CJ0429,61,62021CJ0194,45
62023CJ0429,62,62021CJ0194,46
62023CJ0429,64,62018CJ0684,31
62023CJ0430,44,62017CJ0558,34
62023CJ0431,33,62016CJ0126,38
62023CJ0431,34,62016CJ0126,39
62023CJ0431,35,62016CJ0126,40
62023CJ0431,36,62016CJ0126,41
62023CJ0431,40,62016CJ0126,44
62023CJ0431,41,62016CJ0126,45
62023CJ0431,41,62016CJ0126,46
62023CJ0431,42,62017CJ0509,42
62023CJ0431,42,62017CJ0509,43
62023CJ0431,42,62017CJ0509,48
62023CJ0431,46,62016CJ0126,47
62023CJ0431,47,62016CJ0126,48
62023CJ0431,48,62020CJ0237,55
62023CJ0431,49,62020CJ0237,53
62023CJ0431,52,62020CJ0237,52
62023CJ0431,52,62020CJ0237,53
62023CJ0431,54,62020CJ0237,54
62023CJ0431,54,62020CJ0237,55
62023CJ0431,57,62017CJ0509,46
62023CJ0431,57,62017CJ0509,47
62023CJ0431,58,62020CJ0237,59
62023CJ0431,58,62020CJ0237,62
62023CJ0431,58,62020CJ0237,63
62023CJ0431,58,62020CJ0237,64
62023CJ0432,36,62020CJ0694,34
62023CJ0432,38,62020CJ0694,39
62023CJ0432,44,62019CJ0246,45
62023CJ0432,44,62019CJ0246,46
62023CJ0432,47,62020CJ0694,25
62023CJ0432,48,62020CJ0694,26
62023CJ0432,49,62020CJ0694,27
62023CJ0432,67,62022CJ0623,134
62023CJ0436,18,62021CJ0411,16
62023CJ0436,20,62015CJ0068,39
62023CJ0436,21,62022CJ0340,36
62023CJ0436,22,62022CJ0340,38
62023CJ0436,23,62003CJ0253,15
62023CJ0436,23,62011CJ0018,14
62023CJ0436,23,62022CJ0340,39
62023CJ0436,24,62016CJ0006,54
62023CJ0436,25,62015CJ0068,41
62023CJ0436,27,62016CJ0006,55
62023CJ0436,27,62016CJ0006,56
62023CJ0436,28,62022CJ0340,47
62023CJ0436,29,62014CJ0386,21
62023CJ0436,29,62022CJ0340,48
62023CJ0436,30,62015CJ0068,35
62023CJ0436,30,62015CJ0068,36
62023CJ0436,31,62015CJ0068,51
62023CJ0436,32,62015CJ0068,52
62023CJ0438,47,62021CJ0595,31
62023CJ0438,51,62018CJ0485,25
62023CJ0438,69,62017CJ0622,47
62023CJ0438,86,62019CJ0505,77
62023CJ0438,93,62021CJ0595,32
62023CJ0438,93,62021CJ0595,34
62023CJ0439,27,62021CJ0128,43
62023CJ0439,30,62020CJ0428,24
62023CJ0439,31,62011CJ0305,39
62023CJ0439,31,62017CJ0466,26
62023CJ0439,31,62022CJ0270,52
62023CJ0439,31,62022CJ0270,53
62023CJ0439,34,62011CJ0302,71
62023CJ0439,37,62022CJ0270,55
62023CJ0439,38,62011CJ0305,34
62023CJ0439,39,62020CJ0267,32
62023CJ0439,40,62020CJ0428,32
62023CJ0439,52,62020CJ0267,99
62023CJ0439,52,62020CJ0267,100
62023CJ0439,52,62020CJ0267,101
62023CJ0439,52,62020CJ0267,102
62023CJ0439,52,62020CJ0267,103
62023CJ0439,52,62020CJ0267,104
62023CJ0441,30,62020CJ0426,29
62023CJ0441,33,62021CJ0427,44
62023CJ0441,37,62018CJ0681,39
62023CJ0441,38,62018CJ0681,41
62023CJ0441,46,62013CJ0586,31
62023CJ0441,47,62019CJ0344,23
62023CJ0441,50,62016CJ0251,59
62023CJ0441,54,62006CJ0116,25
62023CJ0441,55,62017CJ0603,25
62023CJ0441,56,62012CJ0290,40
62023CJ0441,58,62017CJ0147,42
62023CJ0441,61,62013CJ0586,40
62023CJ0441,73,62021CJ0257,35
62023CJ0452,41,62008CJ0196,38
62023CJ0452,43,62003CJ0458,40
62023CJ0452,47,62003CJ0026,48
62023CJ0452,48,62003CJ0458,62
62023CJ0452,48,62007CJ0573,36
62023CJ0452,48,62008CJ0196,51
62023CJ0452,48,62020CJ0719,33
62023CJ0452,49,62017CJ0375,34
62023CJ0452,49,62017CJ0375,35
62023CJ0452,49,62019CJ0721,28
62023CJ0452,50,62020CJ0719,39
62023CJ0452,55,62020CJ0719,41
62023CJ0452,55,62020CJ0719,43
62023CJ0452,63,62003CJ0026,40
62023CJ0452,63,62019CJ0263,50
62023CJ0452,63,62019CJ0927,128
62023CJ0452,64,62019CJ0721,59
62023CJ0452,65,62018CJ0496,74
62023CJ0452,65,62018CJ0496,80
62023CJ0452,67,61999CJ0470,76
62023CJ0452,67,61999CJ0470,79
62023CJ0452,67,62013CJ0019,58
62023CJ0452,68,62018CJ0496,90
62023CJ0452,68,62018CJ0496,102
62023CJ0453,25,62021CJ0548,46
62023CJ0453,26,62021CJ0548,47
62023CJ0453,34,62021CJ0066,82
62023CJ0453,36,62022CJ0558,62
62023CJ0453,38,62021CJ0548,60
62023CJ0453,39,62021CJ0548,61
62023CJ0453,41,62020CJ0465,73
62023CJ0453,42,61984CJ0248,18
62023CJ0453,42,62019CJ0337,77
62023CJ0453,43,62020CJ0465,75
62023CJ0453,44,62017CJ0374,36
62023CJ0453,44,62017CJ0374,44
62023CJ0453,44,62020CJ0465,76
62023CJ0453,45,62020CJ0465,77
62023CJ0453,46,62019CJ0053,62
62023CJ0453,47,62019CJ0053,63
62023CJ0453,48,62020CJ0465,81
62023CJ0453,48,62021CJ0451,112
62023CJ0453,49,62021CJ0451,112
62023CJ0453,49,62022CJ0555,96
62023CJ0453,52,62021CJ0284,94
62023CJ0453,53,62020CJ0465,83
62023CJ0453,53,62021CJ0451,114
62023CJ0453,55,62004CJ0222,136
62023CJ0453,55,62004CJ0222,137
62023CJ0453,55,62009CJ0106,104
62023CJ0453,55,62009CJ0106,105
62023CJ0453,55,62009CJ0106,106
62023CJ0453,55,62017CJ0374,31
62023CJ0453,55,62017CJ0374,38
62023CJ0453,57,62010CJ0417,41
62023CJ0453,57,62010CJ0417,42
62023CJ0453,57,62017CJ0374,24
62023CJ0453,58,62009CJ0106,80
62023CJ0453,58,62009CJ0106,82
62023CJ0453,58,62009CJ0106,83
62023CJ0453,76,62016CJ0074,78
62023CJ0453,76,62020CJ0179,100
62023CJ0453,77,62016CJ0150,34
62023CJ0453,77,62020CJ0702,51
62023CJ0453,78,62016CJ0074,80
62023CJ0453,79,62009CJ0106,122
62023CJ0453,79,62019CJ0915,57
62023CJ0453,79,62023CJ0110,69
62023CJ0454,30,62022CJ0128,46
62023CJ0454,31,62022CJ0402,23
62023CJ0454,36,62016CJ0391,97
62023CJ0454,36,62016CJ0391,98
62023CJ0454,40,62022CJ0402,24
62023CJ0454,41,62021CJ0159,89
62023CJ0454,42,62022CJ0008,30
62023CJ0454,42,62022CJ0008,40
62023CJ0454,44,62022CJ0008,32
62023CJ0454,45,62022CJ0008,63
62023CJ0454,45,62022CJ0008,64
62023CJ0454,48,62022CJ0008,41
62023CJ0454,49,62013CJ0373,78
62023CJ0454,52,62017CJ0715,157
62023CJ0454,52,62022CJ0008,52
62023CJ0454,52,62022CJ0008,53
62023CJ0454,53,62022CJ0008,61
62023CJ0454,54,62021CJ0159,81
62023CJ0454,54,62021CJ0159,83
62023CJ0454,56,62014CJ0443,29
62023CJ0454,56,62016CJ0391,74
62023CJ0454,57,62022CJ0008,34
62023CJ0454,58,62009CJ0057,107
62023CJ0454,59,62016CJ0391,93
62023CJ0454,60,62016CJ0391,94
62023CJ0454,60,62016CJ0391,95
62023CJ0454,61,62016CJ0391,96
62023CJ0454,62,62021CJ0663,41
62023CJ0454,64,62013CJ0373,75
62023CJ0454,65,62017CJ0715,156
62023CJ0454,68,62016CJ0391,74
62023CJ0454,70,62016CJ0391,97
62023CJ0454,71,62016CJ0391,112
62023CJ0460,34,61985CJ0035,9
62023CJ0460,34,61999CJ0088,18
62023CJ0460,34,62021CJ0660,26
62023CJ0460,34,62021CJ0660,27
62023CJ0460,34,62024CJ0116,34
62023CJ0460,37,61989CJ0314,17
62023CJ0460,37,62023CJ0040,40
62023CJ0460,47,62020CJ0490,61
62023CJ0460,48,62022CJ0261,41
62023CJ0460,49,62020CJ0560,49
62023CJ0460,49,62021CJ0230,48
62023CJ0460,50,62020CJ0490,63
62023CJ0460,61,62018CJ0808,102
62023CJ0460,61,62019CJ0821,137
62023CJ0460,62,62018CJ0808,102
62023CJ0460,62,62018CJ0808,103
62023CJ0460,62,62018CJ0808,118
62023CJ0460,62,62018CJ0808,119
62023CJ0460,62,62021CJ0823,47
62023CJ0460,62,62021CJ0823,48
62023CJ0460,62,62021CJ0823,49
62023CJ0460,62,62021CJ0823,50
62023CJ0460,62,62021CJ0823,51
62023CJ0460,69,62019CJ0817,87
62023CJ0460,72,62016CJ0414,78
62023CJ0460,72,62016CJ0414,79
62023CJ0461,33,62020CJ0300,60
62023CJ0461,33,62020CJ0300,61
62023CJ0461,33,62020CJ0300,62
62023CJ0461,33,62020CJ0300,63
62023CJ0461,33,62020CJ0300,64
62023CJ0461,33,62020CJ0300,65
62023CJ0461,33,62020CJ0300,66
62023CJ0461,33,62020CJ0300,67
62023CJ0461,33,62020CJ0300,68
62023CJ0461,33,62020CJ0300,69
62023CJ0461,35,62018CJ0043,49
62023CJ0461,35,62018CJ0043,50
62023CJ0461,43,62018CJ0043,49
62023CJ0461,46,62021CJ0444,45
62023CJ0461,46,62021CJ0444,53
62023CJ0461,46,62021CJ0444,65
62023CJ0461,46,62021CJ0444,66
62023CJ0464,42,62022CJ0581,57
62023CJ0464,43,62022CJ0581,58
62023CJ0464,46,62016CJ0248,33
62023CJ0464,46,62016CJ0248,34
62023CJ0464,47,62021CJ0449,33
62023CJ0464,49,62021CJ0591,166
62023CJ0464,69,62012CJ0295,40
62023CJ0464,69,62022CJ0792,54
62023CJ0464,70,62021CJ0559,76
62023CJ0464,71,62019CJ0446,53
62023CJ0464,72,62011CJ0276,35
62023CJ0464,72,62011CJ0276,36
62023CJ0464,79,62002CJ0170,27
62023CJ0464,79,62002CJ0170,28
62023CJ0464,79,62002CJ0170,29
62023CJ0464,79,62002CJ0170,30
62023CJ0464,93,62002CJ0170,27
62023CJ0464,93,62002CJ0170,28
62023CJ0464,93,62002CJ0170,29
62023CJ0464,93,62002CJ0170,30
62023CJ0464,95,62019CJ0650,86
62023CJ0464,123,62017CJ0265,11
62023CJ0464,124,62020CJ0376,142
62023CJ0464,124,62022CJ0581,102
62023CJ0464,124,62022CJ0736,56
62023CJ0464,125,61999CJ0500,59
62023CJ0464,125,62005CJ0260,77
62023CJ0464,126,62003CJ0012,38
62023CJ0464,127,62007CJ0290,64
62023CJ0464,127,62007CJ0290,66
62023CJ0464,127,62011CJ0073,75
62023CJ0464,127,62020CJ0376,84
62023CJ0464,177,62020CJ0376,82
62023CJ0464,177,62020CJ0376,83
62023CJ0464,177,62020CJ0376,84
62023CJ0464,211,62020CJ0376,84
62023CJ0464,211,62021CJ0389,57
62023CJ0464,212,62004CJ0105,181
62023CJ0466,28,62021CJ0466,77
62023CJ0466,29,61994CJ0068,54
62023CJ0466,29,61994CJ0068,55
62023CJ0466,29,61994CJ0068,56
62023CJ0466,39,62021CJ0466,93
62023CJ0466,42,61999CJ0280,66
62023CJ0466,49,62014CJ0100,67
62023CJ0466,49,62018CJ0702,61
62023CJ0466,62,62004CJ0525,32
62023CJ0469,28,62021CJ0466,77
62023CJ0469,29,61994CJ0068,54
62023CJ0469,29,61994CJ0068,55
62023CJ0469,29,61994CJ0068,56
62023CJ0469,39,62021CJ0466,93
62023CJ0469,42,61999CJ0280,66
62023CJ0469,49,62014CJ0100,67
62023CJ0469,49,62018CJ0702,61
62023CJ0469,62,62004CJ0525,32
62023CJ0471,58,62018CJ0743,64
62023CJ0471,62,62021CJ0443,37
62023CJ0471,65,62020CJ0541,158
62023CJ0471,66,62019CJ0504,52
62023CJ0471,72,62022CJ0471,40
62023CJ0471,73,62022CJ0471,41
62023CJ0471,74,62022CJ0471,42
62023CJ0471,76,62022CJ0471,46
62023CJ0472,25,62022CJ0714,50
62023CJ0472,28,62019CJ0290,28
62023CJ0472,29,62019CJ0290,29
62023CJ0472,30,62022CJ0714,55
62023CJ0472,39,62021CJ0038,233
62023CJ0472,40,62021CJ0038,234
62023CJ0472,41,62021CJ0038,235
62023CJ0472,42,62014CJ0348,54
62023CJ0472,43,62014CJ0348,60
62023CJ0472,44,62021CJ0038,238
62023CJ0472,49,62022CJ0714,52
62023CJ0472,50,62022CJ0755,42
62023CJ0472,52,62015CJ0042,66
62023CJ0472,53,62015CJ0042,69
62023CJ0472,54,62015CJ0042,72
62023CJ0472,56,62023CJ0339,34
62023CJ0476,27,62022CJ0547,25
62023CJ0476,27,62022CJ0547,26
62023CJ0476,30,62014CJ0005,31
62023CJ0476,30,62017CJ0342,33
62023CJ0476,31,62017CJ0342,34
62023CJ0476,33,62021CJ0329,23
62023CJ0476,35,62005CJ0426,26
62023CJ0476,38,62021CJ0329,33
62023CJ0476,39,62021CJ0329,40
62023CJ0476,40,62021CJ0329,35
62023CJ0476,41,62013CJ0282,39
62023CJ0476,41,62021CJ0329,32
62023CJ0476,41,62021CJ0329,36
62023CJ0476,45,61999CJ0513,90
62023CJ0476,45,61999CJ0513,91
62023CJ0476,47,62005CJ0426,45
62023CJ0476,49,62022CJ0226,42
62023CJ0476,52,62021CJ0329,50
62023CJ0480,22,62010CJ0362,46
62023CJ0480,22,62014CJ0137,51
62023CJ0480,33,62015CJ0640,53
62023CJ0480,33,62021CJ0540,80
62023CJ0480,33,62021CJ0540,81
62023CJ0480,36,62015CJ0640,54
62023CJ0480,38,62021CJ0540,80
62023CJ0480,38,62021CJ0540,81
62023CJ0480,42,61999CJ0319,10
62023CJ0480,42,61999CJ0423,10
62023CJ0480,42,62018CJ0550,85
62023CJ0480,42,62019CJ0658,77
62023CJ0480,45,62008CJ0551,23
62023CJ0480,45,62014CJ0029,49
62023CJ0480,45,62017CJ0599,21
62023CJ0480,45,62018CJ0550,31
62023CJ0480,54,62019CJ0658,15
62023CJ0480,54,62023CJ0147,28
62023CJ0480,60,62019CJ0658,19
62023CJ0480,60,62023CJ0147,33
62023CJ0480,61,62021CJ0540,81
62023CJ0480,61,62023CJ0147,36
62023CJ0480,62,62023CJ0147,36
62023CJ0480,67,62017CJ0543,51
62023CJ0480,67,62017CJ0543,59
62023CJ0480,69,62019CJ0658,64
62023CJ0480,78,62018CJ0550,76
62023CJ0480,87,62023CJ0147,62
62023CJ0480,88,62019CJ0658,70
62023CJ0480,88,62022CJ0679,73
62023CJ0480,89,62023CJ0147,87
62023CJ0480,90,62023CJ0147,79
62023CJ0480,91,62023CJ0147,72
62023CJ0480,101,62023CJ0147,84
62023CJ0480,101,62023CJ0147,85
62023CJ0480,101,62023CJ0147,86
62023CJ0480,101,62023CJ0147,102
62023CJ0480,102,62022CJ0123,131
62023CJ0481,21,62009CJ0306,49
62023CJ0481,22,62009CJ0306,50
62023CJ0481,22,62018CJ0216,42
62023CJ0481,23,62009CJ0306,51
62023CJ0481,23,62017CJ0514,30
62023CJ0482,20,61994CJ0055,27
62023CJ0482,20,62001CJ0215,31
62023CJ0482,20,62001CJ0215,32
62023CJ0482,22,62010CJ0316,41
62023CJ0482,33,61998CJ0403,26
62023CJ0482,33,62016CJ0541,27
62023CJ0482,33,62022CJ0663,40
62023CJ0482,34,62010CJ0316,41
62023CJ0482,34,62016CJ0541,28
62023CJ0482,34,62022CJ0663,41
62023CJ0482,35,62010CJ0316,43
62023CJ0482,35,62016CJ0541,29
62023CJ0482,35,62022CJ0663,42
62023CJ0482,37,62016CJ0541,34
62023CJ0482,41,62016CJ0541,39
62023CJ0482,44,62010CJ0316,50
62023CJ0482,44,62010CJ0316,51
62023CJ0482,44,62010CJ0316,52
62023CJ0482,44,62016CJ0541,50
62023CJ0482,44,62022CJ0663,43
62023CJ0482,51,62020CJ0541,832
62023CJ0482,51,62020CJ0541,833
62023CJ0482,51,62020CJ0541,852
62023CJ0482,54,61981CJ0096,6
62023CJ0482,54,62022CJ0167,47
62023CJ0484,31,62021CJ0466,77
62023CJ0484,32,61994CJ0068,54
62023CJ0484,32,61994CJ0068,55
62023CJ0484,32,61994CJ0068,56
62023CJ0484,46,62000CJ0050,44
62023CJ0484,46,62002CJ0263,36
62023CJ0484,56,62007CJ0202,69
62023CJ0484,68,62014CJ0100,67
62023CJ0484,68,62018CJ0702,61
62023CJ0484,69,62021CJ0466,93
62023CJ0484,80,62004CJ0525,32
62023CJ0485,31,62021CJ0466,77
62023CJ0485,32,61994CJ0068,54
62023CJ0485,32,61994CJ0068,55
62023CJ0485,32,61994CJ0068,56
62023CJ0485,48,62000CJ0050,44
62023CJ0485,48,62002CJ0263,36
62023CJ0485,58,62007CJ0202,69
62023CJ0485,70,62014CJ0100,67
62023CJ0485,70,62018CJ0702,61
62023CJ0485,71,62021CJ0466,93
62023CJ0485,82,62004CJ0525,32
62023CJ0489,31,61982CJ0292,12
62023CJ0489,31,62024CJ0246,18
62023CJ0489,45,62022CJ0387,39
62023CJ0489,45,62022CJ0387,40
62023CJ0489,46,62019CJ0538,48
62023CJ0489,50,62015CJ0015,48
62023CJ0489,52,62019CJ0243,73
62023CJ0489,52,62019CJ0243,74
62023CJ0489,52,62019CJ0243,75
62023CJ0489,52,62019CJ0243,76
62023CJ0489,57,61978CJ0083,25
62023CJ0489,57,62023CJ0365,38
62023CJ0489,58,62023CJ0365,38
62023CJ0489,63,61995CJ0334,22
62023CJ0489,63,61995CJ0334,23
62023CJ0489,63,62019CJ0742,31
62023CJ0489,67,62019CJ0538,30
62023CJ0489,69,62019CJ0538,32
62023CJ0489,71,62019CJ0538,38
62023CJ0489,72,62019CJ0538,39
62023CJ0489,73,62009CJ0173,80
62023CJ0489,73,62018CJ0777,63
62023CJ0489,74,62018CJ0777,64
62023CJ0490,34,62021CJ0210,105
62023CJ0490,35,62021CJ0210,106
62023CJ0490,41,62006CJ0390,50
62023CJ0490,41,62006CJ0390,51
62023CJ0490,41,62021CJ0210,82
62023CJ0490,42,61976CJ0074,14
62023CJ0490,42,62021CJ0210,83
62023CJ0492,44,61978CJ0083,26
62023CJ0492,44,61999CJ0088,18
62023CJ0492,44,62022CJ0670,78
62023CJ0492,49,62023CJ0710,21
62023CJ0492,51,62021CJ0667,41
62023CJ0492,52,62021CJ0204,344
62023CJ0492,54,62020CJ0184,65
62023CJ0492,57,62021CJ0683,29
62023CJ0492,58,62021CJ0683,30
62023CJ0492,59,62017CJ0040,67
62023CJ0492,61,62021CJ0683,43
62023CJ0492,62,62017CJ0040,69
62023CJ0492,62,62021CJ0683,42
62023CJ0492,63,62017CJ0025,66
62023CJ0492,63,62021CJ0683,42
62023CJ0492,71,62016CJ0210,36
62023CJ0492,71,62017CJ0040,78
62023CJ0492,71,62020CJ0460,50
62023CJ0492,78,62020CJ0184,61
62023CJ0492,79,62020CJ0184,62
62023CJ0492,81,62023CJ0394,25
62023CJ0492,82,62023CJ0394,26
62023CJ0492,83,62021CJ0667,73
62023CJ0492,86,62022CJ0060,53
62023CJ0492,87,62021CJ0687,43
62023CJ0492,88,62021CJ0129,81
62023CJ0492,94,62021CJ0667,96
62023CJ0492,96,62023CJ0021,75
62023CJ0492,110,62021CJ0683,41
62023CJ0492,117,62021CJ0340,29
62023CJ0492,118,62021CJ0340,30
62023CJ0492,119,62021CJ0667,41
